"ROW_ID","BILL_TO_NAME","BILL_TO_ACCOUNT","SITE_NUMBER","BUSINESS_UNIT","TXN_SOURCE","TXN_TYPE","RATE_IS_CORPORATE","REC_ACTIVITY_NAME_BANK","SUBINVENTORY","INTEGRATION_SOURCE","DISTRIBUTION_ACC_ID","REC_ACTIVITY_NAME_CASH","REGION","CUSTOMER_TYPE","COST_CENTER_CODE"
236774,Nakhla IT Systems (LLC) Tamara,69011,"73117",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ABHLVNDAPK,Vend HQ,,Cash Rounding,SA,TAMARA,"505"
236775,MAKMYANYRD,87031,"73025",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKMYANYRD,Vend HQ,,Cash Rounding,SA,NORMAL,"1407"
236776,Hungerstation,45014,"73048",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKMYANYRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1407"
236777,Mrsool,45015,"73071",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKMYANYRD,Vend HQ,,Cash Rounding,SA,MRSOOL,"1407"
236778,Tabby Saudi For communication and IT,50011,"73095",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKMYANYRD,Vend HQ,,Cash Rounding,SA,TABBY,"1407"
236779,Nakhla IT Systems (LLC) Tamara,69011,"73118",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKMYANYRD,Vend HQ,,Cash Rounding,SA,TAMARA,"1407"
236780,MEDDARIMAN,87032,"73026",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDDARIMAN,Vend HQ,,Cash Rounding,SA,NORMAL,"306"
236781,Hungerstation,45014,"73049",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDDARIMAN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"306"
236782,Mrsool,45015,"73072",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDDARIMAN,Vend HQ,,Cash Rounding,SA,MRSOOL,"306"
236783,Tabby Saudi For communication and IT,50011,"73096",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDDARIMAN,Vend HQ,,Cash Rounding,SA,TABBY,"306"
236784,Nakhla IT Systems (LLC) Tamara,69011,"73119",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDDARIMAN,Vend HQ,,Cash Rounding,SA,TAMARA,"306"
236785,MEDALHIJRA,87033,"73027",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDALHIJRA,Vend HQ,,Cash Rounding,SA,NORMAL,"309"
236786,Hungerstation,45014,"73050",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDALHIJRA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"309"
236787,Mrsool,45015,"73073",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDALHIJRA,Vend HQ,,Cash Rounding,SA,MRSOOL,"309"
236788,Tabby Saudi For communication and IT,50011,"73097",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDALHIJRA,Vend HQ,,Cash Rounding,SA,TABBY,"309"
236789,Nakhla IT Systems (LLC) Tamara,69011,"73120",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDALHIJRA,Vend HQ,,Cash Rounding,SA,TAMARA,"309"
236790,MEDMVNPICK,87034,"73028",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMVNPICK,Vend HQ,,Cash Rounding,SA,NORMAL,"307"
236791,Hungerstation,45014,"73051",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMVNPICK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"307"
236792,Mrsool,45015,"73074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMVNPICK,Vend HQ,,Cash Rounding,SA,MRSOOL,"307"
236793,Tabby Saudi For communication and IT,50011,"73098",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMVNPICK,Vend HQ,,Cash Rounding,SA,TABBY,"307"
236794,Nakhla IT Systems (LLC) Tamara,69011,"73121",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMVNPICK,Vend HQ,,Cash Rounding,SA,TAMARA,"307"
236795,RYDALYAPLZ,87035,"73029",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDALYAPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,"125"
236796,Hungerstation,45014,"73052",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDALYAPLZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"125"
236797,Mrsool,45015,"73075",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDALYAPLZ,Vend HQ,,Cash Rounding,SA,MRSOOL,"125"
236798,Tabby Saudi For communication and IT,50011,"73099",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDALYAPLZ,Vend HQ,,Cash Rounding,SA,TABBY,"125"
236799,Nakhla IT Systems (LLC) Tamara,69011,"73122",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDALYAPLZ,Vend HQ,,Cash Rounding,SA,TAMARA,"125"
2366840,SMARTSHRYD,88015,"74004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SMARTSHRYD,Vend HQ,,Cash Rounding,SA,NORMAL,"1405"
2366841,Hungerstation,45014,"74015",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SMARTSHRYD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1405"
2366842,Mrsool,45015,"74025",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SMARTSHRYD,Vend HQ,,Cash Rounding,SA,MRSOOL,"1405"
2366843,Tabby Saudi For communication and IT,50011,"74035",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SMARTSHRYD,Vend HQ,,Cash Rounding,SA,TABBY,"1405"
662,Dana Mall,34011,"32003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,DANA,Vend HQ,,Cash Rounding,SA,NORMAL,"1701"
663,Exhibition-SA3,67014,"48005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA03,Vend HQ,,Cash Rounding,SA,NORMAL,"0110"
664,Exhibition-SA4,67015,"48006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA04,Vend HQ,,Cash Rounding,SA,NORMAL,"0110"
665,Arab Mall,2001,"1001",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ARABMALL,Vend HQ,,Cash Rounding,SA,NORMAL,"0210"
666,Yasmeen Mall,14,"14",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,YASMEEN,Vend HQ,,Cash Rounding,SA,NORMAL,"0207"
667,Makkah Mall,2002,"1002",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKKAH,Vend HQ,,Cash Rounding,SA,NORMAL,"1401"
668,Al Ula,45013,"30005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALULA,Vend HQ,,Cash Rounding,SA,NORMAL,"1502"
669,Mrsool,45015,"31101",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKTOWER,Vend HQ,,Cash Rounding,SA,MRSOOL,"1402"
670,Makkah Tower,55011,"39003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKTOWER,Vend HQ,,Cash Rounding,SA,NORMAL,"1402"
671,Hungerstation,45014,"31086",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKTOWER,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1402"
673,Mrsool,45015,"31093",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ONAIZAH,Vend HQ,,Cash Rounding,SA,MRSOOL,"1102"
674,Hungerstation,45014,"31074",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ONAIZAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1102"
675,Onaizah Store,55013,"39005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ONAIZAH,Vend HQ,,Cash Rounding,SA,NORMAL,"1102"
676,Mrsool,45015,"31093",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EXBSA,Vend HQ,,Cash Rounding,SA,MRSOOL,"0113"
3668,AJAWEED,72015,"55007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,AJAWEED,Vend HQ,,Cash Rounding,SA,NORMAL,"0216"
4614,Hungerstation,45014,"56019",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,AJAWEED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0216"
5668,Tabby Saudi For communication and IT,50011,"56003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,AJAWEED,Vend HQ,,Cash Rounding,SA,TABBY,"0216"
6668,Nakhla IT Systems (LLC) Tamara,69011,"56012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,AJAWEED,Vend HQ,,Cash Rounding,SA,TAMARA,"0216"
7601,Mrsool,45015,"56026",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,AJAWEED,Vend HQ,,Cash Rounding,SA,MRSOOL,"0216"
8668,RYDAVENUE,72016,"55008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDAVENUE,Vend HQ,,Cash Rounding,SA,NORMAL,"0116"
9614,Hungerstation,45014,"56020",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDAVENUE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0116"
10668,Tabby Saudi For communication and IT,50011,"56004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDAVENUE,Vend HQ,,Cash Rounding,SA,TABBY,"0116"
11668,Nakhla IT Systems (LLC) Tamara,69011,"56013",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDAVENUE,Vend HQ,,Cash Rounding,SA,TAMARA,"0116"
12601,Mrsool,45015,"56027",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDAVENUE,Vend HQ,,Cash Rounding,SA,MRSOOL,"0116"
13668,RYDPARK,72017,"55009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDPARK,Vend HQ,,Cash Rounding,SA,NORMAL,"0117"
14614,Hungerstation,45014,"56021",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDPARK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0117"
15668,Tabby Saudi For communication and IT,50011,"56005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDPARK,Vend HQ,,Cash Rounding,SA,TABBY,"0117"
16668,Nakhla IT Systems (LLC) Tamara,69011,"56014",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDPARK,Vend HQ,,Cash Rounding,SA,TAMARA,"0117"
17601,Mrsool,45015,"56028",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDPARK,Vend HQ,,Cash Rounding,SA,MRSOOL,"0117"
18668,OBHURMALL,72018,"55010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,OBHURMALL,Vend HQ,,Cash Rounding,SA,NORMAL,"0217"
19614,Hungerstation,45014,"56022",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,OBHURMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0217"
20668,Tabby Saudi For communication and IT,50011,"56006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,OBHURMALL,Vend HQ,,Cash Rounding,SA,TABBY,"0217"
21668,Nakhla IT Systems (LLC) Tamara,69011,"56015",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,OBHURMALL,Vend HQ,,Cash Rounding,SA,TAMARA,"0217"
22601,Mrsool,45015,"56029",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,OBHURMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,"0217"
23668,HAMDANIIYA,72019,"55011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAMDANIIYA,Vend HQ,,Cash Rounding,SA,NORMAL,"0218"
24614,Hungerstation,45014,"56023",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAMDANIIYA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0218"
25668,Tabby Saudi For communication and IT,50011,"56007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAMDANIIYA,Vend HQ,,Cash Rounding,SA,TABBY,"0218"
26668,Nakhla IT Systems (LLC) Tamara,69011,"56016",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAMDANIIYA,Vend HQ,,Cash Rounding,SA,TAMARA,"0218"
27601,Mrsool,45015,"56030",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,HAMDANIIYA,Vend HQ,,Cash Rounding,SA,MRSOOL,"0218"
1366833,RIYADHDST,83017,"69003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RIYADHDST,Vend HQ,,Cash Rounding,SA,NORMAL,"0122"
2366833,Hungerstation,45014,"69005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RIYADHDST,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0122"
1566833,Tabby Saudi For communication and IT,50011,"69007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RIYADHDST,Vend HQ,,Cash Rounding,SA,TABBY,"0122"
1666833,Nakhla IT Systems (LLC) Tamara,69011,"69009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RIYADHDST,Vend HQ,,Cash Rounding,SA,TAMARA,"0122"
1760133,Mrsool,45015,"69011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RIYADHDST,Vend HQ,,Cash Rounding,SA,MRSOOL,"0122"
23731784,NJRANCFRNT,147024,"132031",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,NORMAL,"1317"
23731783,Mrsool,45015,"132028",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,MRSOOL,"1417"
23731782,Nakhla IT Systems (LLC) Tamara,69011,"132030",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,TAMARA,"1417"
23731781,Tabby Saudi For communication and IT,69011,"132029",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,TABBY,"1417"
23731780,Hungerstation,50011,"132027",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1417"
23731779,MAKAHMALL2,147023,"132026",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,NORMAL,"1417"
23731813,BAHAAVENUS,156012,"137003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,NORMAL,"1011"
23731812,Hungerstation,45014,"137004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1011"
23731811,Tabby Saudi For communication and IT,50011,"137007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,TABBY,"1011"
23731810,Nakhla IT Systems (LLC) Tamara,69011,"137008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,TAMARA,"1011"
23731809,Mrsool,45015,"137006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,MRSOOL,"1011"
23731838,Mrsool,45015,"139041",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,MRSOOL,"0520"
23731837,Nakhla IT Systems (LLC) Tamara,69011,"139043",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,TAMARA,"0520"
23731858,Mrsool,45015,"142005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,MRSOOL,"1421"
23731857,Nakhla IT Systems (LLC) Tamara,69011,"142007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,TAMARA,"1421"
23731856,Tabby Saudi For communication and IT,50011,"142006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,TABBY,"1421"
23731855,Hungerstation,45014,"142004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1421"
23731854,MAKADANPLZ,161012,"142003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,"1421"
23731614,ALQASRMALL,123013,"107008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,NORMAL,"145"
23731613,Nakhla IT Systems (LLC) Tamara,69011,"107012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,TAMARA,"145"
23731612,Hungerstation,45014,"107009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"145"
23731611,Tabby Saudi For communication and IT,50011,"107011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,TABBY,"145"
23731610,Mrsool,45015,"107010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALQASRMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,"145"
23731619,MEDMAYAS,123012,"107003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,NORMAL,"315"
23731618,Nakhla IT Systems (LLC) Tamara,69011,"107007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,TAMARA,"315"
23731617,Hungerstation,45014,"107004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"315"
23731616,Tabby Saudi For communication and IT,50011,"107006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,TABBY,"315"
23731615,Mrsool,45015,"107005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,MEDMAYAS,Vend HQ,,Cash Rounding,SA,MRSOOL,"315"
23731803,Mrsool,45015,"136024",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,MRSOOL,"0811"
23731802,Nakhla IT Systems (LLC) Tamara,69011,"136026",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,TAMARA,"0811"
23731801,Tabby Saudi For communication and IT,50011,"136025",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,TABBY,"0811"
23731800,Hungerstation,45014,"136023",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0811"
23731799,EHSAOTHAIM,155021,"136022",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,EHSAOTHAIM,Vend HQ,,Cash Rounding,SA,NORMAL,"0811"
23731814,QOUZBLVRD,156013,"137009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,NORMAL,"1014"
23731815,Hungerstation,45014,"137010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1014"
23731816,Tabby Saudi For communication and IT,50011,"137012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,TABBY,"1014"
23731817,Nakhla IT Systems (LLC) Tamara,69011,"137013",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,TAMARA,"1014"
23731818,Mrsool,45015,"137011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QOUZBLVRD,Vend HQ,,Cash Rounding,SA,MRSOOL,"1014"
23731863,Mrsool,45015,"142012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,MRSOOL,"0517"
23731862,Nakhla IT Systems (LLC) Tamara,69011,"142011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,TAMARA,"0517"
23731861,Tabby Saudi For communication and IT,50011,"142010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,TABBY,"0517"
23731860,Hungerstation,45014,"142009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0517"
23731859,SBTALYABVD,161013,"142008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,SBTALYABVD,Vend HQ,,Cash Rounding,SA,NORMAL,"0517"
23731620,NAJPARK,124014,"108009",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,NORMAL,"1311"
23731621,Nakhla IT Systems (LLC) Tamara,69011,"108018",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,TAMARA,"1311"
23731622,Hungerstation,45014,"108010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1311"
23731623,Tabby Saudi For communication and IT,50011,"108016",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,TABBY,"1311"
23731624,Mrsool,45015,"108013",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,NAJPARK,Vend HQ,,Cash Rounding,SA,MRSOOL,"1311"
23731625,KHAMSBLVRD,124012,"108003",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,NORMAL,"515"
23731626,Nakhla IT Systems (LLC) Tamara,69011,"108006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,TAMARA,"515"
23731627,Hungerstation,45014,"108004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"515"
1366834,RYDSHIFA,83018,"69004",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDSHIFA,Vend HQ,,Cash Rounding,SA,NORMAL,"0121"
2366834,Hungerstation,45014,"69006",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDSHIFA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"0121"
1566834,Tabby Saudi For communication and IT,50011,"69008",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDSHIFA,Vend HQ,,Cash Rounding,SA,TABBY,"0121"
1666834,Nakhla IT Systems (LLC) Tamara,69011,"69010",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDSHIFA,Vend HQ,,Cash Rounding,SA,TAMARA,"0121"
1760134,Mrsool,45015,"69012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,RYDSHIFA,Vend HQ,,Cash Rounding,SA,MRSOOL,"0121"
236722,Mrsool,45015,"73060",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QUNKYLPLZA,Vend HQ,,Cash Rounding,SA,MRSOOL,"1004"
236723,Tabby Saudi For communication and IT,50011,"73083",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QUNKYLPLZA,Vend HQ,,Cash Rounding,SA,TABBY,"1004"
236724,Nakhla IT Systems (LLC) Tamara,69011,"73107",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,QUNKYLPLZA,Vend HQ,,Cash Rounding,SA,TAMARA,"1004"
236725,ALBAHAMAL,87021,"73015",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALBAHAMAL,Vend HQ,,Cash Rounding,SA,NORMAL,"1003"
236726,Hungerstation,45014,"73038",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALBAHAMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1003"
236727,Mrsool,45015,"73061",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALBAHAMAL,Vend HQ,,Cash Rounding,SA,MRSOOL,"1003"
236728,Tabby Saudi For communication and IT,50011,"73084",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALBAHAMAL,Vend HQ,,Cash Rounding,SA,TABBY,"1003"
236729,Nakhla IT Systems (LLC) Tamara,69011,"73108",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,ALBAHAMAL,Vend HQ,,Cash Rounding,SA,TAMARA,"1003"
236730,JEDCORNCH1,87022,"73016",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,JEDCORNCH1,Vend HQ,,Cash Rounding,SA,NORMAL,"221"
23731628,Tabby Saudi For communication and IT,50011,"108007",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,TABBY,"515"
23731629,Mrsool,45015,"108005",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,KHAMSBLVRD,Vend HQ,,Cash Rounding,SA,MRSOOL,"515"
23731630,YANBUMALL,124016,"108011",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,NORMAL,"1703"
23731631,Tabby Saudi For communication and IT,50011,"108015",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,TABBY,"1703"
23731632,Hungerstation,45014,"108012",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,"1703"
23731633,Nakhla IT Systems (LLC) Tamara,69011,"108017",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,TAMARA,"1703"
23731634,Mrsool,45015,"108014",AlQurashi-KSA,Vend,Vend Invoice,"1",Bank Charge,YANBUMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,"1703"
